qid,docno
32,62ef23b8-48c6-4d1d-9862-d35cc54ca75b
32,66739665-fd63-45cd-9bbc-1aa53e844b7a
32,66c666d3-f222-4754-aae7-b81d3b6f97a0
32,671155d8-e911-4685-916d-4ce372b3fed2
32,714cc93f-d4de-4e8e-93aa-b725b7ebb48c
32,794df915-d769-4b7e-a39d-768a34bc758d
32,7da9c584-a753-41f6-926b-d87aa44c94cf
32,7de4e036-4cc2-4ef0-bab8-6dffaae2a87d
32,8520c0ef-be06-464b-9933-65c9f54a24e0
32,86c14341-59cc-404f-8e43-f05b811d6add
32,8a66e255-55a3-4575-9216-9e48b0f43040
32,909fdc9d-cb38-4043-bdc9-6bbb6731deae
32,920069fc-14d7-4a73-8144-078a580167a8
32,92434775-b421-46b2-bf63-3f764d84415c
32,934c9427-2c1c-4178-b5f8-97cee9812a95
32,95b5d940-d8fc-4a52-ac47-3fcd146bf5e6
32,993070d9-732b-4cd2-b33b-1d83b489ca8d
32,a1a08c29-cd49-49f9-93fe-d6c819c2c00f
32,a40d0e6b-5fec-4cba-9537-2c0cc0cf4f4a
32,a61fc4ca-bf55-446f-9894-35f9b062bfc4
32,ab124eeb-1c1a-4330-b590-14ca08b11009
32,af69209f-5cd1-439e-91dc-9cac4f7ce0e6
32,b4039b99-59fc-4c88-b6d9-6c03294dac17
32,b4a94c63-9eef-4ed5-a713-9030042bd2e6
32,b87574b6-e12d-46d4-9d69-8cf582ec7cfb
32,c2dd86d2-8616-49fc-bb94-511b1c5a7bf2
32,c5f36cac-9477-4df7-a0c1-34662f400b15
32,c7f243fc-33c7-46f1-9041-8e7c4cbe15b5
32,ca0f1a29-d820-49f8-ade9-f7153413edef
32,cabc6279-08ca-4def-91bb-314fc2a2d4be
32,cfc4cfc9-a74f-4ad6-9e75-d887c1a763cc
32,d5e2ec38-45e6-4012-9793-4f487812fc53
32,d902cd7f-6e60-49d7-bbfe-d5533a93161d
32,ddb81d7a-9190-434a-b453-782e0f4c7afe
32,df548f68-83b7-49ed-b47d-d91caead7fda
32,e34bc8b9-2830-4186-b51b-7854902bb324
32,e64397bc-2cf5-437a-a6e1-f8349d914507
32,e96449e6-9445-4d22-8140-35535a1fd12e
32,eac9cae0-b5c3-4d45-b3e0-bbc0c3ef7685
32,f0a6a06e-4157-41b9-be50-bddf490ea129
32,f63a05e5-0d42-473d-86e5-0ea79de23b04
32,fc2c25d8-38d5-4a8d-aa74-2fde74d5abea
32,fd77e66d-8bdb-4399-9ec3-2f4f121317a7
32,fe2f57f4-fb30-44a2-88b5-db99333e4aeb
20,028039c6-202f-48fc-b006-429adfcf28e1
20,06595b02-6a27-481e-adc3-f4f49a7fc124
20,07fbca18-e460-47c5-97ab-c78e9adba47d
20,11755246-3c48-4ba3-afa4-d26e038c2a55
20,12cd0934-485d-4299-8e42-dafc9f95f7fc
20,138c676b-9361-449d-8919-fedfa907ee0f
20,16f93241-46fc-4260-be8a-cd0005717f82
20,177ed0ba-5ca4-4820-b409-015e2d0d7691
20,1a416896-7c6a-445b-8077-b6e465b57f71
20,1b8ddb01-8036-44f1-a321-85685ec4870d
20,1d262cdc-21eb-4df4-8a8b-2f533f227c4b
20,1d3550b4-d364-4dce-950a-64ecdba12b11
20,1daf492d-6132-4e55-9d80-af36a546e979
20,2004e44f-6611-4d1a-855e-6972ae233c43
20,216f3312-e964-4b3d-9a3b-54c05f94a69a
20,22d90179-f508-42da-9c51-07809596807d
20,27bf2bd0-fd22-4ec3-920a-83f1fa5618f9
20,2aa7a1e3-b9e4-4a1d-b075-20dd9d5ee506
20,2bbbd57b-2056-4f4a-a4e9-e3629cbd53e3
20,2cd96938-aa74-4b18-a95b-b3afa6602be6
20,3150738c-c1bc-4408-97e2-f7f615ee3beb
20,34fe0581-bb3e-4453-9cdd-53cb148147d1
20,3508496c-06ef-4b3e-9d52-3d87eebc484c
20,38704337-ec9d-4e38-aa8b-741f3e641c0e
20,3a3f13fc-8a91-455a-af97-60f6d4f74207
20,3bc12a03-0011-4600-bbf5-0066c223cc54
20,3dd4f1d9-aa3d-4770-ba5d-8032d13ef023
20,42d2191c-ee80-4611-9938-3cc70dbdfb5b
20,4348bf61-6ac7-4a5d-9c21-0ceb21939ed8
20,46df4a65-4648-4d08-8b3b-873d82989ed2
20,49ce47d9-1ef4-48c6-9e18-8aa26820a5d8
20,49fe4b8b-0161-4a28-9bbb-19c1a4f76e54
20,4b83d3a1-f610-499f-a084-9358de8f1ed8
20,4bb0025b-6524-4567-a277-0a33ac69446a
20,4e13f237-2e01-4df0-8f00-5dbee7b12bfe
20,4ff03983-427e-4f09-b00f-b35619ca7aab
20,5245254b-35ff-43a9-93c0-3825824182c6
20,53469112-9297-41fe-9e62-0b8a869389e1
20,5531a428-fe81-4d12-b52d-9b9243dca83b
20,553a51ee-b34c-4824-9642-8a1b7f833f69
20,557866e9-3a81-40e0-bf38-078fea14ff22
20,584985f9-e7e0-49bf-ad08-e3b8ed96f89f
20,5df98195-29bd-4b93-aec6-89bb2a204c0b
20,5ecba7b7-008a-4a6d-b377-55d6051656e9
20,5ee4e6fc-a750-493c-a7bf-765e764acc44
20,62ab854e-647a-4e8a-93a6-674b9127454f
20,63a37c16-bc20-43a7-9790-ef83427e7b2c
20,6414883f-0431-46f4-86ac-b0f1852be4c5
20,67cd0981-3089-46c0-bbde-6824e02bc590
20,6a52cb17-30bd-4ca2-92a1-4e68055a116c
20,6aad7c4f-9a7b-462c-bec0-cfbe5d7ae217
20,6cf338bc-8613-4077-8878-f95ff6d1c9eb
20,738aa949-525c-4e29-874b-cfa62859b6ec
20,767c6453-9315-45d7-b471-a159e33b9384
20,771e9cf6-1c9e-4601-a6fd-b4bb8e0f8195
20,77337d17-50c1-45ea-a08b-3acfdc8c15cc
20,784d8bdf-ea6c-4a30-850a-473e19e354bf
20,79cc21bc-7253-4911-abf8-21010068ba31
20,7cec278d-8524-42ec-bdee-2c46334c0985
20,7f01c83d-a95f-4e08-abbb-79916bf56aca
20,7f903c78-a36e-4073-abf7-e6bad807c2bb
20,8347f6aa-7a94-4820-bef1-5583b69dfd89
20,846fb64b-cba5-4197-9227-6214e868cd6b
20,867a550e-eb0a-4ba6-883c-492b9c71affa
20,867d79a1-bbf2-4403-b735-aab5b760d7c0
20,8b10d8e8-05a5-4a5c-b0bf-e690200cb9f9
20,8d84f323-9d73-4737-8733-a53651370581
20,90013083-3c86-44f9-9df6-5a3aa61b1067
20,92702885-349e-402d-8156-3b698cbcef88
20,98376cc9-a668-4b40-963e-881e4d2f6844
20,9bd2599b-f6bb-4e2d-8aee-648fe07b7253
20,a4273088-3fb7-4b82-80b0-0b75ede5421a
20,a5c57cac-249c-4b43-b67a-21bd175c1e4c
20,a5e2fe23-78f3-4bf7-98f6-83b2f01d0e7a
20,a9ec0e52-034e-4387-b1b2-019ecb89144a
20,acf490a9-25a7-4da5-9ddd-fe94b8749ea3
20,b3c912ec-f594-4fb8-92f0-555a0cf521cc
20,bfd1dff7-4752-48b8-8b27-4cc6102bffc7
20,c5ad52fa-4b1a-41f9-9474-8885a204adbd
20,c67487b5-9206-492a-bba1-fcb85144090c
20,cb243849-a26d-4a86-a7ae-e868248aed9b
20,d5392a16-843f-41a9-8150-7fe25a3cd372
20,d70a6b56-b1d7-4132-b961-c10a1d0e70c0
20,da9fb622-547d-4d9d-8f01-25ecfceaf37b
20,dda0cf83-e4aa-447d-83c0-fd054ed59dfc
20,e3173440-21be-41ea-9fbf-34084bb13ddf
20,ea7e19fe-2806-4306-8ed0-8c5b71dce134
20,f7fbd790-20ed-47f8-b848-406876477355
20,fa90baf4-a090-429c-a234-035d431a8486
26,080ab76e-2488-4d26-b4c7-4261f5e68e82
26,0f42aabb-28de-4766-8fcf-1230c1a1e097
26,0febad5c-1e1f-4588-a411-1f6fea629ce4
26,14bc2f89-553d-454e-b115-e43827e73a89
26,19614920-bbf1-4322-adc8-c0ca26edfd03
26,197df971-4586-45d8-8203-3e8eec6be1d9
26,1e37560f-0714-4c92-89f0-29e0626bfbb0
26,1e9f55ff-88bc-4a8e-ba23-475836d87a5b
26,20959894-df41-44bd-9d31-60b00f0f1031
26,20bea217-69ba-43be-a325-22f69649bc14
26,21019b4d-4908-4f5f-8d60-6b52534192f9
26,24477faa-0fcd-4126-be1d-b4284eb8dbe0
26,2545ea28-1b6e-40b3-a468-9a4bf3416963
26,2768ba80-685d-4a7b-9838-2c3808ae4e6f
26,2adef116-7427-416b-aa4f-5b64a8713692
26,2b5ea5b8-eab2-468a-bd57-3787ee4d3a6f
26,30fc80fa-450e-48c0-9686-9a7ebc312c9b
26,31123e86-c6f5-4d44-a66c-182d1985cddb
26,373e6559-8455-4bdf-8fda-3bbbceeca28b
26,3c851972-c5e8-4095-a9ef-e89cf6989221
26,3d4fb949-ffd5-4caf-a518-efc0a28c5e20
26,3d7f4ce5-27ed-423c-8fc5-092c91786609
26,3d9adaab-8fac-46ff-a36b-68448f93167d
26,3edf78bf-4b0b-499d-ad3a-b17766f58672
26,3f332bf8-7831-4466-be8c-a59430c70b6f
26,4216b991-a810-47d0-975a-a9decd2a82b2
26,455f39be-5b46-4a5a-bf18-b7c4d0f6294c
26,45b4702c-29bb-4a5a-a7b6-4c0ff2e2084e
26,479db559-6918-4a27-98a6-e1fef223f475
26,4b73127d-3a8c-41b2-be04-b3e0006351a5
26,4c93e78d-e08c-49f2-ba8d-986fd210da3e
26,4e42a90d-a371-4a80-aeb2-2013f0e80cf0
26,4eb23b3e-5979-463b-a2b3-c6783e22ffef
26,4ec8898c-4b88-4394-b9b0-bb1d999d39bc
26,555167c7-3ec6-48cc-8638-4ba01d0b82cb
26,55ab0c35-0e33-4f4b-80cd-4201cc458409
26,5b0ff85e-7418-43e3-9490-a264588c4231
26,5f2bc1a2-f601-4fc7-a4ba-ef38ffeee1f6
26,5fbbd420-47e6-456e-b977-77793e964d58
26,63208040-098b-4ed2-b8bf-22efb68fd9c3
26,66ef1fe8-4b43-41fe-add1-633385614ded
26,6782465c-e494-4b62-b3da-b7508e4d4caa
26,6784392a-b671-4288-995b-744151d6746f
26,681f7206-9fb1-46c7-8fd5-503f9b2f3829
26,68990942-fa8d-45f0-a749-301c93e46e6f
26,6cdb70f3-fca4-420c-ae5d-e4beb531a533
26,7009dae0-e164-4a4c-a6db-9e8bde19f948
26,7d2eb816-1746-456e-99b5-ed3b11534b57
26,7f01bd08-642b-4152-ae90-1620c4b31a28
26,8212fa76-9e4e-418b-a393-5768974c7337
26,89a658b2-1fa5-4310-b96a-6370ae3fe1b9
26,8a019f73-35aa-467a-95c0-4b3ebdb2bd2b
26,8a2ba07e-5240-4be3-ad27-31c50edfb987
26,8a540eb3-795b-4edb-b0ae-8e87d0590776
26,8bea096b-18c0-4ca3-9239-8976d1d0264f
26,8c57603c-1437-4322-904d-de8ad63cfe02
26,926e7943-1355-4ce9-9808-3fdc1c9efd90
26,97d3df6d-0113-433e-bfc9-1a457219853f
26,9d24fb48-1090-424e-abb7-0a671656cefe
26,9d92033d-3cce-4935-a26e-c59502b7f9d1
26,9f6692f5-e7fb-4bf4-bdb7-158dc57d1445
26,9fa36fc5-f9a1-41c4-a2a7-f749e9bbfbf8
26,a3c187ce-3368-4960-9ab1-568d8177fdf8
26,a5a6e085-de28-4e1c-b9d6-92a678e14488
26,a7cb3f67-a4ba-4891-9d10-f6777f725a4d
26,a860ef00-384d-4c00-9691-c7acfc95a685
26,a8aec750-84b6-4051-862e-7f36a4ed7585
26,aa609e98-8f59-4a52-8eb9-1b7c6599d166
26,b30c8ea5-077c-4bfe-b49b-4b652777c69b
26,b4656a41-897b-4ede-9ac8-2c187856bcca
26,b6b40cff-9904-4784-b083-62c044059eda
26,b87046a8-6d6b-42a5-96d3-dd55aa28048b
26,b9ddc828-4f6c-497d-b2c8-d21d36ee4b87
26,becb6e1c-a59a-47a9-bf23-50cc7cbfca1e
26,c1ce41d9-9857-41e6-93cc-01303ac1aabd
26,c61b3397-faed-4ef5-a16d-3206c65c9916
26,c826a292-5b05-47ea-ab11-e858be559104
26,cc8f5d64-6678-4a39-8fef-e4e4c654f6b5
26,cce15bf7-7082-4443-bfbf-58285d43aa7c
26,cd369dc8-dc0a-45ed-9ced-ec7826098c3e
26,cd786388-9fa2-4d19-92f6-231eea947b27
26,ce116c55-ad74-4fc9-8f37-0c8577b0fdf9
26,d2577567-fdcd-4f06-83c7-8c7cdca179cb
26,d676b2df-a6d2-4147-b6c1-d4b4ca73e3b5
26,d6dff186-6fe3-4358-b5f1-3d46c16dff4a
26,d761cb5b-dba5-4046-9033-62b4c801448e
26,d8031bfd-af31-420a-baf6-5f00442d528a
26,db827041-dfcb-498e-9234-8c8a36d5c9ef
26,dbbf7f36-3352-43f2-aab9-014660607974
26,e2d9519a-a78a-44a9-b167-a12df7c59316
26,e6422545-8ed2-47db-9723-0efe265f441e
26,e9c3bc33-b9b1-4ff6-9404-19b354130a84
26,ed02b939-d256-4326-833b-d2f28d7c3b50
26,ef880c16-33b0-4d14-872d-d9f154f350e9
26,f589cbea-ea42-4754-9421-6bb3b494759c
47,009f1632-8662-45ef-974e-89ca39c1ccc9
47,01ab12d1-27c9-43f5-9445-8c151995ba6b
47,0825e0a3-19c1-4208-b55e-643ce31bf2c5
47,0afca2b8-7611-44f6-9e9e-8242fe567db5
47,0bfcac00-83b1-46d0-9565-d81a68d31337
47,0e83c71c-aa23-46b5-9835-c9d19055e320
47,0e8ffe59-443a-4da7-9439-d610913ed6ff
47,0f2ac40d-069e-465d-8eb3-4fc11fd075a9
47,0f6d1071-9f93-46b4-9b85-85277714f80a
47,0ff050c4-4176-4028-83ec-d3307289e1bf
47,13445a78-172c-4ce8-bb55-51a013ab5e18
47,145d32eb-e0dd-42df-8176-3bcba1d993ef
47,167bea8b-cc6f-4537-a299-524dd3a9574a
47,17cddac9-df9d-400c-8644-4f2f54c92d27
47,182a2c89-e808-4fa4-811f-da4469792a87
47,1e6e32bf-5a37-4c39-94a4-24914249868d
47,2040d671-d35a-4406-9aaf-973af7b99a3f
47,22a0a6cc-61fe-4937-bb90-8a1823fc726e
47,28fdccdf-8f8c-4edb-a6d2-adac6d0143b5
47,2b29bbb2-bcdc-4d19-99b0-c3c639a6f8ae
47,30912831-07f5-43d0-b9a9-9a79b1db36b4
47,311140ff-6a49-424d-95f3-c61e30aa239d
47,32962973-1e18-4ef8-a599-47484e2765c7
47,33903076-dc8c-48fc-b5c2-589cf138111e
47,33e6e0c4-6b9a-4c03-b461-a433f149949f
47,36c35647-a50a-4d40-b31c-15d2f4f90318
47,3a12c2ea-843a-4fa0-84a5-dd4e4d1fc12a
47,4505ef8c-bd83-4600-997f-423f6f942212
47,45ea79c9-0687-49f1-b1c6-54f2daa97453
47,54926313-fd03-45fd-9597-82f4b326c21d
47,5558be7b-bad9-4093-b0d4-25ff5d7c525b
47,5c26a170-3cff-4f3c-b1ac-3c5620701d5c
47,5e2ec69c-6cc1-433a-9871-08cfe712285c
47,5ed915d7-c9b0-47f3-8bcc-2c7f40ad66e0
47,61b2a4a9-046f-440d-ad50-e7d5768e5338
47,623db1d2-70ae-4aba-89aa-8f4666a36002
47,64d3b034-0228-48d6-80be-a034da9fc4af
47,64ea54b2-19c5-4012-88d1-edba4ee5113a
47,6ae7e795-ad8e-440a-b327-c8943eb71733
47,6df7ae3c-0f10-43b5-9159-fbb32a4d874a
47,6ea8e683-dbfd-40aa-a34f-1c1568c5d754
47,70631ee3-dd55-443e-b156-2a515cfbf2d6
47,7360a0e0-336c-4a80-a74f-7a04ed450bbe
47,73dab53b-ff88-46ac-ba77-91e428256e90
47,752dfdcf-8d5d-420a-b03f-0df825c9d182
47,7a9bf67c-9422-49ec-88b1-519919ae5263
47,7d95dbd8-a20b-4dda-80bb-d9c66c348826
47,85307ee4-240f-4531-8bc4-a3ecd29f9b2e
47,88bdf53d-7415-423d-af52-2bed292cbba8
47,8b44ae50-e688-4185-b966-308eff3126ce
47,8b8fcde3-25bd-42ff-90df-feaf6b4f1840
47,8c3340cd-0490-43c7-bd6f-276581989646
47,8f494aff-cf79-4709-91c9-95d0ab93e4f0
47,96a47385-e4b8-4e4b-ba18-cef0edd55e6c
47,96e306d0-5294-47e2-819f-6a8c73b14827
47,992d6ecc-b30a-4f98-b2bb-5b4b5e430574
47,9ac025f5-971a-403d-b3bc-0b4dd55a8daa
47,9c6f2b5d-f369-4f61-8bf9-f749e9099f4e
47,a1b90176-0fa4-43e2-9d27-d0f91e83554b
47,a239b7e4-32dd-49ca-a7f8-2e99cbc5f550
47,a41bc26f-a24e-4bec-81a1-2d203688f6bb
47,a478f775-2f06-467c-af00-32a127dfe1c8
47,a5d46f77-f4e4-47a2-bb3a-58aa617e2a99
47,a774939d-a645-4411-ba1c-d90afad5d373
47,ab9314bc-706b-4c6b-b3dd-e45b78f0493f
47,b1a02084-5fb9-4230-a76f-08a625c79417
47,b5b0f09b-7a9e-4eac-bf74-e6d445a92931
47,b7511228-421a-46b8-a8ca-5098332efb10
47,b7c5b251-f13d-46fc-8fca-7d72b722dca3
47,b7cea516-d43b-4334-84e8-6ea6d53fcd9f
47,bf7532d6-2d8c-42c8-a85d-88b98841ce19
47,c472cbc6-f1c4-4cac-bc6f-50867947275b
47,c6307a6e-6572-4c57-83b9-ade72aad1b63
47,c6ef9e56-f21d-49bf-97f2-952b3db7e07d
47,c7bfffbf-a015-4e60-96a1-bf289a951063
47,c8b84871-ca3c-4d9e-8ad0-ccfaac7ba2ab
47,ca0b9fdc-5cf8-49a1-8c55-a9b9c145e3f5
47,cad7aaf5-62a4-48d7-a6bd-edb9a66a6209
47,ceb3e451-f902-41ef-87c8-ada423048b80
47,cf1f8940-f18b-4914-adf3-e22895cdb86c
47,cf5be183-f60a-4abb-a769-f7249149f6c8
47,d117e5ea-0220-41cd-8425-dbbd7daa4ff0
47,d1c2e7ef-80f6-4817-8ba9-2a5433c40c53
47,d4d06653-9f85-4e63-b12f-b6bd457b831a
47,d5f1606b-1588-43f4-b9de-156ea0630293
47,d73a10ef-4aee-4d2d-84c6-c184395b7658
47,da2cc2aa-84c9-422e-a2f9-b637d1afb655
47,e031ca2c-f4f9-456c-8177-43389792ad86
47,e082a131-7b59-4b4d-a1e4-3f0ef6979b32
47,e2197a9c-4e64-46a5-9da3-9a2ea5b51f96
47,e6a07337-a3a9-4b62-89f9-0f0ab7c10e3a
47,e95e519f-152c-4c08-a56e-2bf1a24ec977
47,f20a5c2a-9507-4517-b441-798b39233e9c
47,f42e34a1-262a-4bae-bc0c-f506a07b11cd
47,f4962c17-3222-42ba-995c-958af6c737d4
47,f6525250-1b76-4772-8088-b0de519ad48e
47,f6dc83c9-d288-4bed-a1c7-6838c2cfeb07
47,fb268a7d-c66f-436c-886e-438762ec99f1
47,fef93419-0893-43a0-a8f2-3d31ead30cd5
47,ffff7251-b6be-4a59-9bb9-aaa0c43cbb95
37,01532269-cf82-40a7-ba7b-a9b9d6196619
37,01b9e5a2-d04b-4a30-b190-6096c1ec126b
37,01bb4776-b266-4a52-80ca-e9057bd5b63e
37,03782a77-6593-4813-b212-cd64360b192e
37,079c9e98-0753-4da8-9a3b-60510696c6dd
37,0868be68-086c-493e-856c-d756d4d50ead
37,08ec595a-55d8-4367-9a07-67fafcf14c0b
37,0a2a9dba-e634-4db8-88d9-79bd18b60fa2
37,0c4353cb-eee5-4533-90ef-9e74a41584ab
37,0cddb4e1-dfa5-4f6f-b1bc-d5a63db6c7eb
37,0e04b6f1-5a41-4e1c-82ec-95763ad7ac65
37,102d70ec-073c-486c-994b-46d88d1ed332
37,1321e2a4-f4c1-4147-8c50-16cd985711be
37,14b639bb-609c-47a3-9654-09232d7aa8d7
37,1546bd84-9b17-4abc-adc8-e30649802d8b
37,1754edeb-f6f4-4ad0-88c4-e5922e992662
37,17f40520-910e-4fe4-87ed-5efda5e3d955
37,1e51f8a2-ae66-473e-9f46-d04bd1127eac
37,255d4754-71b9-4812-88ca-b65f3a6e27c0
37,30a6bd4c-b332-4017-a113-f0781d2cde01
37,319c56d1-d5fd-4893-bb9d-987fb50568ce
37,36327ce1-d72b-48b1-909d-87e31957576d
37,3699366e-cf9c-4066-a21e-332520d8c419
37,3a13fa12-0018-4b14-8267-a66e7363039c
37,41453a66-d5b4-4216-bf4b-8f51e2d0721e
37,450056f5-bc44-437a-ac32-5683fec809d2
37,49dd66a8-0d24-49ea-a9df-b317a0842013
37,4a7c3369-9a82-4f70-9f7e-67237c6c9023
37,4ad60e87-0e18-4175-9a46-a5c57c6eaf0c
37,4dc84978-6b10-4b84-b0ca-ba4fa369620f
37,4dfa309d-d529-4b59-91a7-b29f3b6686b8
37,4ebefd30-2f0a-4b79-a81c-4a2fbc3ee478
37,503444d4-7f80-4919-ab3a-87618d2f3998
37,55571b46-365f-408a-a7bf-0ddfa8685dda
37,58a90c11-4899-4a67-b2e4-22c0038d5fe8
37,591e89f2-2185-4b8f-ab2e-b7f744902e1d
37,5d21df83-7813-4913-867e-365dccd63dd6
37,5f1a1fe6-0f7b-4942-ac5b-a76fc5492f61
37,61cab834-e5f5-437e-badd-f2ee833ed14f
37,661dc2ad-aac9-4c1a-b603-1489b9d53b96
37,67d4bda2-d1b5-43d4-b051-92ae78708d3d
37,6ab5c6d2-e9cc-476b-a7cc-7ea8df402dbd
37,6ecfbc1f-0bac-47c0-8459-63fcd2260ae9
37,791f4d8a-321b-4abe-ac9d-fd89f3a3f4b2
37,7f48c823-2d8e-44bb-83ec-c1adf4af9d48
37,825f035d-6804-4920-9a66-48fa1acf99ee
37,858e26ca-ceb0-45ba-8d1e-1ca93098dd19
37,85c3963c-e22a-46ef-9600-eba0872a050b
37,8696aeab-e314-4f1d-914f-7410c4e290eb
37,8740d7c8-2fc9-4c11-bda1-92cb242760f8
37,8f3ed3dd-56f3-42a2-a2ac-62a312c3e371
37,90a6a775-f876-4d89-a7c4-8dd8942c8ff3
37,97361cbc-d22c-4aa3-8b0b-ac7f3a8bed58
37,9a9c0117-f620-4e70-8e9d-3f4c08bdecd2
37,9c222113-0e5c-41ba-a680-1e27f7c42d33
37,9e2c3233-1850-4c3a-8830-dcd65c88626c
37,9e38d25b-c2dd-4aa1-8b6e-566c62a97dd3
37,a1a858e3-0208-4412-a7e6-76c42b89cd63
37,a207824c-8593-4e85-a5b9-9e5a1eaba835
37,a4452a54-cf93-4bfc-a03c-28cce6b830ba
37,a53e92af-b26a-43f1-a759-a8c9bc41a1cb
37,ab23f4e7-40e3-4d7c-82c0-638f554d4883
37,abba9c7d-acb6-4384-b394-313b7e88ac3a
37,ac954e45-9423-4211-a4e2-48854a062862
37,ad0871d6-bceb-4b40-abae-3f5875f03343
37,af4b83cc-fbdc-4349-b394-f0cf5ded9bdb
37,b0732b1b-d513-47ae-a74f-ac07e5699398
37,b3a95945-c27c-4d79-a21a-a3491d10c5e8
37,b4dc8129-97a5-460f-b112-697a9199b33c
37,b63b2826-b8a6-46a1-8c57-68c8e94eb333
37,b690fd46-9d2f-46de-bb96-cc2f25bdceae
37,b7b16b37-e091-4525-8c0b-0f8dac3b29f7
37,bd6bbd11-07a9-4344-ada0-197b33ea8b24
37,c8b011f7-70a8-4b40-990a-1d5ecf792be9
37,c9c9f069-43ae-4774-bbdd-0e9653314cae
37,cad52f3b-3d8b-4852-94a1-67e4d90172e9
37,ccde1cb3-8469-4653-a9ef-b052173d80fe
37,d0c74106-2171-43db-a162-7733da9f562b
37,d0f1cb9d-8f08-4a7c-aed9-fb33ff44dba8
37,d7c5cd60-6304-4261-9780-b28c8d6470e5
37,d8925b00-0423-4857-a854-59e811f0dea3
37,e0765a13-cc89-4dfe-afe5-310476e9d803
37,e1c938b5-7107-49c2-8f54-44c8555d2e63
37,e2e3c86d-5c7d-486d-a6c9-b47b9077fff0
37,e4673925-47ad-4b38-ad9f-4e45d4157a93
37,f0a3bfd0-42fc-4e38-81fd-1b5edad10621
37,f74ea005-6929-42d9-b52d-09c4273f6d4a
37,f9f88f0b-0cee-418a-b5bd-ea73798dede7
37,fca52a56-0564-4e7e-a53d-83bf078babf7
37,ff76513f-792d-4fc2-8ee4-c158a0376629
15,0396e518-a9c6-4b00-af34-bd5f6c4ab1d9
15,04e239a9-3c91-49c0-9577-9a6c6f152f6f
15,062b1932-d4b4-4afc-a29c-145f5a0d6522
15,06abd1d5-1202-49f7-8313-5025e3852d1c
15,074eeeea-ca7d-4ad2-8f81-5194c194a855
15,08fad515-aa77-49c2-b688-a709245eb07a
15,0905c17e-f42d-43fb-8557-d79317c57151
15,099c9426-319c-44c0-bb6b-65beb99a956f
15,0ce8187b-a60d-433f-9054-cc5585487212
15,0f9248f7-772a-4483-bcb8-612c6b5aaac1
15,13d5e5f2-04ac-4397-b838-13550cf518ea
15,13fcbe8a-b905-47c6-921f-2a71baaeb10b
15,155c2742-97a6-4cff-9e52-7d036c5fc0ce
15,209f98ca-c7c2-4b3e-a613-e49127271d97
15,20a007fa-ac7f-41f0-b6b6-ffeb5f0b802c
15,22e6be04-557c-4a62-8aa3-c7f1eda0eb66
15,251c69f2-184e-4bec-86ce-0536543cc9a6
15,26fe4483-8f6d-44bc-b5aa-c40963caec04
15,27c67d07-783d-4771-8bea-153877e03c5e
15,301858d0-7b5d-4c05-81a1-54bd406298ec
15,3503e76a-59d5-40cd-bbef-81676c9385d9
15,3746854e-1db1-418c-9947-90e020a6dc08
15,39d854ee-cfc9-4c60-be80-2f05ae039945
15,3ccae536-3576-42f3-8cfd-062527fdb471
15,3e2eb734-deff-4112-9e21-79b97703c97d
15,40c285a5-87b0-4a82-b640-ff08c830ead0
15,412b689b-5d00-4699-8d54-12581c52331a
15,43c024eb-49aa-4e88-970a-0e570dd72b9c
15,48760da3-2109-4fd9-b5d2-d68464d10979
15,5381a5ef-6eda-4573-9aff-97ff121a4d0a
15,55510477-983e-4e56-ab4c-6d4b86f77023
15,55a512cd-1904-41e5-857c-440036bbd876
15,55bcd650-7dad-4646-a9bb-11b3637470d2
15,566c2072-a659-42ae-8741-9e7e944e935d
15,57e4828e-dc3e-4fe6-b716-01876a7506e6
15,57e7b414-780a-4143-a3a6-cd0d1964570b
15,5b356ddf-c05c-4b49-9bee-674769368695
15,5be4b094-f5ac-4ab4-82cc-cbed6e56b8de
15,5d58da61-37e0-452f-a5a7-579c85129ede
15,614fb5e4-f293-4b14-8330-b2b0a37c9572
15,66c3a0ee-0a74-43d4-9ced-a113ca820722
15,6bf6180a-a9de-4f04-8e9f-2d56ca41a672
15,6e1c0f9a-a0ad-4d17-81a0-657e397ea9b9
15,703fa7d6-9786-457c-ab96-85aa400a697b
15,774d3fad-40f3-4e1e-ac1d-35ad7a286615
15,7a2ab377-4a7c-4cd3-8f14-a495472d07ae
15,7a718fab-00ec-4ca6-a79f-b2b8b68ef9d0
15,7a86b22f-2b7f-4164-92ae-d7b04a1e91e1
15,7ee46a2d-87ff-4974-9650-574ccc6dab4b
15,84c9edcc-61a1-4ea1-bbc9-5095473226e9
15,86ed0e95-1980-4594-8c8d-9333d0f061b7
15,88633c11-2030-4547-9e76-9b2ec769522b
15,8b6afcec-f6c8-4b11-b1e2-22d83cbbdb94
15,8c7a41b0-8b01-4240-9369-f75542008b7d
15,8fe2e40a-7a72-417f-8ec0-646cce9723b0
15,915556cc-ffd9-489c-9462-dc37fdf8b7dd
15,93b5ecb7-503d-44c7-a27e-1ef743b50876
15,981a1c59-79be-4917-a8ec-709b95736c35
15,a6153f35-fedf-41c4-8629-268db8784fcb
15,a7a1d071-33af-40b6-a7dd-d0eca1554be2
15,a8310da8-5a01-4dae-a04b-ad1ae6c55ca7
15,a929c02a-4a14-41b0-a75d-4b707dd2e809
15,a971f590-db5c-48b6-bde8-0b713f0a05c8
